,datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
47,12/18/2012 15:35,attalla,AL,us,light,30,30 seconds,Light in daytime sky that faded away.,12/20/2012,34.0216667,-86.0886111
48,12/19/2013 00:00,daphne,AL,us,unknown,3600,1 hour,Multiple objects&#44 none were visible but revealed on photographs.,4/18/2014,30.6033333,-87.90361109999999
49,1/2/2011 05:30,seminole,AL,us,teardrop,172800,2 days,Why come in such large numbers for any other reason than attack?,3/13/2012,30.5150000,-87.4738889
50,12/20/2012 21:30,greenville,AL,us,triangle,20,20 seconds,Triangle shaped object - 2 witnesses,2/4/2013,31.8294444,-86.6177778
51,12/20/2013 17:00,alabaster,AL,us,fireball,10,10 seconds,3 balls of fire like lights rotating counter clockwise 20-30 feet in diameter&#44 elevation 200-300 feet in alabaster&#44al.,1/10/2014,33.2441667,-86.8163889
52,12/21/2012 11:00,moundville,AL,us,sphere,900,15 minutes,Hovering and bouncing object seen in alabama sky,2/4/2013,32.9975000,-87.63
53,12/2/2012 18:00,gordo,AL,us,fireball,30,30 seconds,Two bright round objects in Gordo&#44 AL.,12/20/2012,33.3200000,-87.9027778
54,12/23/2012 15:00,opp,AL,us,light,5,5 seconds,Brief star like light to the left of sun,2/4/2013,31.2825000,-86.2555556
55,12/26/2013 22:30,foley,AL,us,diamond,300,5 minutes,Lights flying east in formation non recognized light displayed&#44 flashing red greens with one steady burn  white light leading&#44 nostrobs,1/10/2014,30.4063889,-87.6836111
56,12/27/2012 19:00,foley,AL,us,light,240,3-4 minutes,Two sets of orange lights seen over Foley&#44 Alabama.,2/4/2013,30.4063889,-87.6836111
57,12/31/2011 21:00,birmingham,AL,us,circle,15,10-15 seconds,Red circular object travelling at high rate of speed,1/12/2012,33.5205556,-86.8025
58,12/31/2012 19:15,selma,AL,us,changing,7200,2 hours,Sphere shaped object flashing multiple colors and changing shape.  ((NUFORC Note:  Possible sighting of Sirius.  PD)),2/4/2013,32.4072222,-87.02111109999998
59,12/31/2013 23:00,huntsville,AL,us,changing,240,<4 minutes,Orange lights then triangle.,1/10/2014,34.7302778,-86.5861111
60,12/3/2012 05:25,birmingham,AL,us,sphere,180,2-3 minutes,Luminated orb.,12/20/2012,33.5205556,-86.8025
61,1/23/2014 02:00,huntsville,AL,us,triangle,120,2 minutes,Large Aircraft int he shape of a triangle&#44 with each end having 1 red light.  Flying very low&#44 and very fast.  Extremely loud.,1/24/2014,34.7302778,-86.5861111
62,1/26/2014 00:00,wetumpka,AL,us,sphere,60,hours,Saw at first one pulsating sphere.  Then a secound.  Both moving very aratctly.,1/30/2014,32.5436111,-86.21194440000001
63,1/28/2011 21:35,harvest,AL,us,unknown,180,3 minutes,Unidentified lights hovering above empty field in Harvest&#44 Alabama,1/31/2011,34.8555556,-86.7508333
64,12/9/2012 09:55,gardendale,AL,us,light,90,1 min 30 seconds,My wife and oldest son were out on our porch&#44approx. 9:55pm.NorthWestern sky a light&#44odd shaped&#44like an egg. moving in a erratic pa,12/20/2012,33.6600000,-86.81277779999999
65,12/9/2013 23:15,mobile,AL,us,other,120,2 minutes,Object appeared under the moon and proceeded towards the bay at a brisk pace high over the tree tops&#44it looked like two bright or,12/12/2013,30.6941667,-88.0430556
66,1/31/2013 05:30,nixburg,AL,us,sphere,300,3-5+- minutes,I saw 1 very white/bright sphere slowly moving from the NW to SE making no sounds.,2/4/2013,32.8277778,-86.11111109999999
67,1/31/2013 23:00,brewton,AL,us,flash,2700,45 minutes off and on,Fireballs flashing like fireworks on the Florida/Alabama state line 1/31/13.,2/4/2013,31.1050000,-87.07222220000001
68,1/3/2012 00:19,eufaula,AL,us,light,420,7 minutes,Blinking light in the southern sky,1/12/2012,31.8911111,-85.1455556
69,1/4/2014 23:56,tuscaloosa,AL,us,sphere,2,few seconds,Black orb spotted over Interstate 20/59.,1/10/2014,33.2097222,-87.5691667
70,1/6/2013 20:30,moundville,AL,us,triangle,600,10 minutes,3 adults witnessed 7 lighted flying objects moving in a straight line the last one falling.,2/4/2013,32.9975000,-87.63
71,2/11/2011 18:40,boilgee,AL,,light,180,3 mins,Very bright light and then disappeared,3/13/2012,32.755965,-88.02890699999999
72,2/17/2014 00:14,cusseta &amp; fairfax,AL,,light,900,15 minutes,Strange lights in the country.,3/18/2014,32.80026,-85.19824799999999
73,2/18/2014 08:15,toney,AL,us,disk,1500,25 minutes,((HOAX??))  I was a ufo house size ship that was on the tree line in my neighborhood when it was flashing this beam of light.,2/21/2014,34.8980556,-86.73361109999999
74,2/18/2014 08:15,toney,AL,us,oval,1500,25 minutes,UFO sighting in hazel green&#44 Toney&#44 Alabama.,2/21/2014,34.8980556,-86.73361109999999
75,2/22/2014 19:00,dothan,AL,us,fireball,120,2 minutes,Hovering fireball in Dothan&#44 AL.,2/27/2014,31.2230556,-85.3905556
76,2/27/2014 18:00,decatur,AL,us,diamond,2,hours,Strange orangish lights in sky&#44 Alabama&#8230;,3/18/2014,34.6058333,-86.9833333
77,2/27/2014 21:00,montgomery/millbrook,AL,,triangle,600,10 minutes,Triangle shaped ufo with white lights.,3/18/2014,32.479858,-86.36191600000001
78,2/28/2014 16:00,huntsville,AL,us,,240,3-4 minutes,Small egg shaped with what looked like fire at the base.,3/18/2014,34.7302778,-86.5861111
79,2/3/2013 20:00,sylacauga,AL,us,triangle,300,~5 minutes,Orbs arranged in a triangular formation fly across the night sky.,2/28/2013,33.1730556,-86.2516667
80,2/5/2014 19:00,mobile,AL,us,,180,hours,I was at my house outside and saw seven stars moving headed over my house.  I have seen many things. One night the star came down and s,2/7/2014,30.6941667,-88.0430556
81,2/7/2012 20:55,adamsville,AL,us,sphere,180,3 minutes,Hovering bright sphere with red lights over Adamsville&#44 AL,2/10/2012,33.6008333,-86.95611109999999
82,2/8/2014 20:00,fairhope,AL,us,cross,7200,few hours,Having small fire with husband seen ufo in shape of cross with white  and green lights hover back and forth doing patterns in sky.,2/14/2014,30.5227778,-87.9033333
83,2/9/2012 20:00,madison,AL,us,light,180,3 minutes,Several bright  white &amp; one red lights moving quickly over the Madison/Huntsville/Owens Cross Road area 1 light not a plane.,2/10/2012,34.6991667,-86.7483333
84,3/10/2014 00:30,montevallo,AL,us,flash,30,30 seconds,Green fireball object shooting downward from the sky.,3/18/2014,33.1005556,-86.8641667
85,3/10/2014 14:35,russellville,AL,us,cigar,300,4-5 minutes,White Cylindriacal Cigar type object moves sluggishly in the northern sky.,3/18/2014,34.5077778,-87.7286111
86,3/11/2013 18:00,tuscaloosa,AL,us,fireball,120,2 minutes,I have seen an orange&#44 slow-moving&#44 smokeless fireball moving through the sky above the University of Alabama.,5/15/2013,33.2097222,-87.5691667
87,3/15/2013 20:19,alabaster,AL,us,fireball,180,3 minutes,Large group of glowing orbs over my house&#33&#33,8/30/2013,33.2441667,-86.8163889
88,3/16/2014 20:10,birmingham,AL,us,light,600,8-10 minutes,20-30 bright orange spheres flying in two&#39s or three&#39s&#44 travelling from southwest to northeast without sound,3/18/2014,33.5205556,-86.8025
89,3/17/2013 11:44,gulf shores,AL,us,triangle,300,5 minutes,I dont know what the object is besides the shape in the report.  ((e-address deleted)),5/15/2013,30.2458333,-87.7008333
90,3/20/2014 20:15,brent,AL,us,unknown,600,10 minutes,Orange lights outside of Brent&#44 AL.,3/21/2014,32.9372222,-87.1647222
91,3/21/2012 20:45,huntsville,AL,us,sphere,5,5 seconds,I saw an orange sphere move 30 miles in 5 seconds.,4/18/2012,34.7302778,-86.5861111
92,3/25/2012 16:00,oneonta,AL,us,circle,5,5 seconds,Pure white circular light went one direction slightly then shot off in other direction very fast.,5/13/2012,33.9480556,-86.47277779999999
93,3/27/2013 21:00,gulf shores,AL,us,sphere,20,several hours,Stationary sphere with flashing lights hung for hours,5/15/2013,30.2458333,-87.7008333
94,3/29/2013 10:35,kellyton,AL,us,cylinder,240,4 minutes,Two bright white clyinders flying in formation&#44 faded away.,4/12/2013,32.9797222,-86.03361109999999
95,3/5/2014 20:07,lacy springs,AL,,triangle,900,15 minutes,Large&#44 triangular UFO seen outside Huntsville doing incredible maneuvers close to the ground.,3/18/2014,33.937509,-81.26503199999999
96,3/7/2013 19:30,brookside,AL,us,cigar,120,2 minutes,Cigar shaped object with 2 white lights &amp; 1 flashing red light in the center.,5/15/2013,33.6377778,-86.91666670000001
97,3/7/2014 15:47,mountain brook,AL,us,light,720,12 minutes,Pale blue star light object in daylight.,3/18/2014,33.5008333,-86.7522222
98,3/9/2013 21:00,cullman,AL,us,diamond,180,3 minutes,9 colorful UFO witness slow moving over Cullman&#44 Alabama.,5/15/2013,34.1747222,-86.84361109999999
99,4/10/2012 20:00,spanish fort,AL,us,diamond,120,about 2 min,Red diamond shaped craft&#44 yellow light in the middle.,5/13/2012,30.6747222,-87.9152778
100,4/10/2012 20:10,spanish fort,AL,us,diamond,120,2 min,Red diamond object in alabama,5/13/2012,30.6747222,-87.9152778
101,4/11/2014 18:15,headland,AL,us,flash,2,seconds,Loud explosion bang and flash of light at two different locations.,4/18/2014,31.3511111,-85.34222220000001
102,4/13/2011 22:30,fort payne,AL,us,oval,1200,20 minutes,Flashing white&#44 blue &#44red and green lights over Fort Payne AL.  ((NUFORC Note:  Possible sighting of Sirius??  PD)),5/2/2011,34.4441667,-85.7197222
103,4/13/2014 21:00,huntsville,AL,us,light,120,2 minutes,Orange orb seen.,4/18/2014,34.7302778,-86.5861111
104,4/16/2014 14:10,huntsville,AL,us,cross,1800,30 minutes,Drone or VTOL.  ((NUFORC Note:  Possible quad-copter??  PD)),4/18/2014,34.7302778,-86.5861111
105,4/16/2014 17:00,mobile,AL,us,other,60,<1 minute,My husband and I both seen a metallic object hovering in the daytime&#44 then it suddenly disappeared.,4/18/2014,30.6941667,-88.0430556
106,4/18/2012 09:00,grand bay,AL,us,circle,180,3 minutes,Red orange round objects&#44 appearing briefly and fading before appearing again in different locations.,5/13/2012,30.4761111,-88.34222220000001
107,4/23/2014 20:08,dauphin island,AL,us,light,600,10 minutes,Orange balls in pattern over gulf/Mobile Bay.,4/24/2014,30.2552778,-88.10972220000001
108,4/23/2014 22:15,dauphin island,AL,us,formation,10,10 seconds,Light formation that extinguished one by one from west to east over the Gulf of Mexico at Dauphin Island&#44 AL,5/2/2014,30.2552778,-88.10972220000001
109,4/24/2014 20:30,dauphin island (off the coast of),AL,us,light,60,1 minute,5 lights in a up and down line going on one at a time then off one at a time.,5/2/2014,30.2552778,-88.10972220000001
110,4/24/2014 21:00,orange beach,AL,us,formation,120,2 minutes,Formation or orange lights over gulf seen from gulf front balcony in orange beach. One large light appeared and then lights formed off,5/2/2014,30.2941667,-87.5736111
111,4/25/2013 10:43,foley/elberta,AL,,flash,8,1/8 of 1 second,10:43 p.m. est. 3 people witnessed an intense cold blue/bright white light flash inside &amp; outside house. No sound assoc.,5/15/2013,30.406951,-87.606473
112,4/25/2014 20:00,grandbay,AL,,formation,120,few minutes,One orange light whould show then one beside it and then a third and they would disappear.,5/2/2014,30.476308,-88.34223
113,4/25/2014 22:09,hoover,AL,us,unknown,120,2 minutes,Strange light in Birmingham disappears instantly 2 witnesses.,5/2/2014,33.4052778,-86.81138890000001
114,4/25/2014 22:30,theodore,AL,us,fireball,300,5 minutes,Saw orange glowing balls of fire above Theodore.,5/2/2014,30.5475000,-88.17527779999999
115,4/26/2013 20:20,birmingham,AL,us,light,300,~5 minutes,Bright light object floating in night sky&#44 disappears when another craft comes up.,5/15/2013,33.5205556,-86.8025
116,4/26/2013 23:00,prattville,AL,us,light,600,10 minutes,Bright reddish-orange orbs travel NW in triangle formation&#44 followed by other orbs.,5/15/2013,32.4638889,-86.4597222
117,4/26/2013 23:13,prattville,AL,us,unknown,120,2 minutes,A strand of 15+ slow moving objects stretched from high in the sky to the horizon.,5/15/2013,32.4638889,-86.4597222
118,4/29/2012 21:00,birmingham,AL,us,cross,1800,20  - 30 min,Strange white light in the sky with red lights that circled around it,5/13/2012,33.5205556,-86.8025
119,4/3/2014 14:00,muscle shoals,AL,us,cylinder,120,2 minutes,Dual metallic cylinder craft with no sound.,4/11/2014,34.7447222,-87.6675
120,4/5/2014 20:30,hazel green,AL,us,light,900,15 minutes,20-25 orange lighted objects over Hazel Green/Huntsville&#44 AL&#44 area.,4/11/2014,34.9322222,-86.5719444
121,4/6/2011 20:22,athens-east limestone,AL,,other,3,3 seconds,Fast moving light streak with impossible movement,5/2/2011,34.802866,-86.971674
122,4/7/2012 23:00,citronelle,AL,us,triangle,120,2 mins,Triangle at night over Citronelle&#44 AL,4/18/2012,31.0905556,-88.2280556
123,5/10/2013 22:00,huntsville,AL,us,light,120,2 minutes,Three Orange lights appeared and than vanished.,5/15/2013,34.7302778,-86.5861111
124,5/1/2014 20:00,cullman,AL,us,,300,~5 minutes,Long row of flashing lights at a downward angle moving down,5/2/2014,34.1747222,-86.84361109999999
125,5/1/2014 20:30,huntsville,AL,us,other,600,10 minutes,My husband and I had just returned from a memorial service for our pastor&#39s father.we got home around 8:30 and my husband had taken our,5/8/2014,34.7302778,-86.5861111
126,5/1/2014 20:48,boaz,AL,us,other,600,10 minutes,Blinking lights in straight line as long as a football field.,5/2/2014,34.2005556,-86.16638890000002
127,5/1/2014 21:15,fyffe,AL,us,unknown,300,5 minutes,Huge object close&#44 major lights blinking in sequence&#44 dogs crazy&#44 never seen anything like it.,5/8/2014,34.4466667,-85.9041667
128,5/12/2012 22:00,bay minette,AL,us,circle,420,5-7 min,Five orange lights in baldwin county no sound that i could hear,5/13/2012,30.8827778,-87.77305559999999
129,5/17/2011 22:30,anniston,AL,us,fireball,300,5 minutes,This fireball object appeared like a plane flying over at first then hovered over us and some other people walking for about 5 minutes,5/29/2012,33.6597222,-85.8316667
130,5/19/2012 16:40,montgomery,AL,us,flash,600,10 minutes,Object that was clearly at a stand still for 10 minutes and began to slowly move away &#44 montgomery alabama,5/29/2012,32.3666667,-86.3
131,5/20/2011 21:40,mussel shoals,AL,,unknown,4,4 seconds,green brilliant light over colbert county alabama,5/29/2011,38.51529,-84.709841
132,5/20/2011 22:34,mobile,AL,us,triangle,300,5 minutes,I was on my way home from work (overtime) and i was on this long road with trees on both sides of the highway. The road was practically,5/29/2011,30.6941667,-88.0430556
133,5/20/2013 21:45,athens,AL,us,flash,300,5 minutes,Three quickly flashing lights one after the other repeating in order and moving together,6/2/2013,34.8027778,-86.9716667
134,5/21/2011 19:50,lincoln,AL,us,unknown,10,10 seconds,Two planes flying very close together &#44 one with a contrail &#44 the other had no contrail and just dissipated in a few seconds .,5/29/2011,33.6130556,-86.1183333
135,5/2/2014 20:38,belgreen,AL,us,formation,1800,30 minutes,UFO over Belgreen Alabama on May 2&#44 2014.,5/8/2014,34.4747222,-87.8663889
136,5/22/2012 22:30,florence,AL,us,light,5,5 seconds,My wife and I were standing outside talking to our neighbor&#44 staring into the sky from time to time looking due north east.  Suddenly&#44,5/29/2012,34.7997222,-87.6772222
137,5/24/2013 18:30,luverne (near),AL,us,other,60,1 minute,Blimp shaped object saw by 2 appearing to be hovering over trees.,7/3/2013,31.7163889,-86.26388890000001
138,5/26/2013 22:00,wedowee,AL,us,fireball,180,2-3 minutes,Looked like a spot of fire traveling across the sky&#33  then it disappeared into the darkness.,6/2/2013,33.3088889,-85.48472220000001
139,5/26/2013 22:00,wedowee,AL,us,fireball,180,2-3 minutes,Most of my family were celebrating Memorial Day weekend at Lake Wedowee&#44 located in Alabama when Sunday night (5-26-13) one family memb,6/2/2013,33.3088889,-85.48472220000001
140,5/28/2012 08:15,theodore,AL,us,light,3600,about 1 hour,My boyfriend and I were sitting out by my pool tonight in Theodore&#44Al gazing at the stars like usual. All of a sudden&#44 we see a light m,5/29/2012,30.5475000,-88.17527779999999
141,5/29/2012 21:15,ohatchee,AL,us,,20,20 seconds,Bright white light falling straight down&#44 stopping and changing direction by 90 degrees due north,6/5/2012,33.7833333,-86.0025
142,5/30/2013 21:30,foley,AL,us,light,1800,30 minutes,3 Bright orange orbs in Foley&#44 AL.,6/2/2013,30.4063889,-87.6836111
143,5/3/2012 21:00,oxford,AL,us,fireball,120,2 minutes,Fireballs in Oxford&#44 AL,5/13/2012,33.6141667,-85.835
144,5/4/2012 15:00,centre,AL,us,cylinder,900,15 minuts,Three large UFO&#39s fly over Centre&#44 Alabama,5/13/2012,34.1519444,-85.6788889
145,5/6/2011 22:10,huntsville,AL,us,triangle,5,4-5 sec.,&quot;very aggressive&#39&#39,5/12/2011,34.7302778,-86.5861111
146,5/6/2014 20:08,grand bay,AL,us,circle,30,15-30 seconds,Bright red object over a pasture in South Alabama,5/8/2014,30.4761111,-88.34222220000001
147,5/6/2014 20:35,gadsden,AL,us,cylinder,600,10 minutes,Strange cylinder shaped object appeared huge in size and illuminating white lights over hwy 278 in Gadsden; disappeared in thin air.,5/8/2014,34.0141667,-86.0066667
148,5/7/2013 18:00,pell city,AL,us,oval,300,5 minutes,Bright silver object that just vanished in the sky.,5/15/2013,33.5861111,-86.28611109999999
149,5/7/2014 03:30,calera,AL,us,circle,240,3-4 minutes,Orange/red sphere with blue or green outline or ring.  Moved very slowly to the west&#44 then disappeared.,5/8/2014,33.1027778,-86.75361109999999
150,5/7/2014 21:00,theodore,AL,us,circle,120,few minutes,Driving home and entered my neighborhood and saw 2 blinking lights in sky &#44 to close to be airplanes. Then later was outside with 2 oth,5/8/2014,30.5475000,-88.17527779999999
151,6/11/2013 21:30,huntsville,AL,us,sphere,30,30 seconds,Three orange orbs&#44 not moving&#44 in Huntsville&#44 AL,7/3/2013,34.7302778,-86.5861111
152,6/13/2012 20:00,dauphin island,AL,us,sphere,2400,40 minutes,Multiple glowing orange orbs over the gulf coast near dauphin island,6/14/2012,30.2552778,-88.10972220000001
153,6/13/2012 21:30,mobile bay,AL,,fireball,7200,2 hours +,Orange lights over Mobile Bay&#44 Al. Some flashing&#44 some solid but moving,6/14/2012,30.443434,-87.99226800000001
154,6/24/2012 15:00,gordo,AL,us,light,120,2 minutes,Object I saw was very high altitude and silent and it was a constant light going across the sky.,7/4/2012,33.3200000,-87.9027778
155,6/26/2012 21:39,trussville,AL,us,oval,240,about 4 minutes,Very fast very large very bright ufo spotted over chalkville mtn rd trussville alabama 35235,7/4/2012,33.6197222,-86.60888890000001
156,6/30/2013 14:00,huntsville,AL,us,sphere,30,30 seconds,Floating orbs that split into multiple orbs.,4/11/2014,34.7302778,-86.5861111
157,6/3/2013 09:30,huntsville,AL,us,light,180,3:00,Bright Light moved at a steady pace in a northeast direction. No sound. No blinking lights. Altitude appeared to be around 20&#44000 ft.,7/3/2013,34.7302778,-86.5861111
158,6/4/2013 17:35,helena,AL,us,formation,12,12 seconds,Appear to see two white drones while a radar &amp;quot;blob&amp;quot; phenomenon occurs near Redstone,7/3/2013,33.2961111,-86.84361109999999
159,6/9/2011 22:00,monrovia,AL,us,unknown,120,2 minutes,Lat night around 10:00 cst. Me and a friend were outside and I looked up and saw a very bright red and white light. I told my friend to,6/12/2011,34.7863889,-86.71388890000001
160,7/11/2013 20:50,fort morgan,AL,us,light,300,5 minutes,The object appeared from the ground and started to rise straight into the air at a slow rate. I thought it was a helicopter at first un,7/14/2013,30.2283333,-88.02305559999999
161,7/12/2013 20:00,jacksonville,AL,us,circle,180,3 minutes,Circle Appears from cloud cover and moves west.  Photos available,8/30/2013,33.8136111,-85.76138890000001
162,7/12/2013 21:08,gulf shores,AL,us,circle,300,5 minutes,Silent Red/Orange ball of light traversing west to east over Gulf of Mexico.,7/14/2013,30.2458333,-87.7008333
163,7/13/2013 00:00,eufaula (close to),AL,us,light,3,3 seconds,((NUFORC Note:  No information provided by witness.  PD)),7/14/2013,31.8911111,-85.1455556
164,7/18/2012 14:00,hartselle,AL,us,fireball,120,2 minutes,Orange fireball seen in the middle of the afernoon in Morgan County&#44 Alabama.,8/5/2012,34.4433333,-86.9352778
165,7/20/2012 21:30,robertsdale,AL,us,light,20,15-20 seconds,Small point of light crossing the heavens changed speed twice and &quot;wobbled&quot; before finally vanishing.,8/5/2012,30.5536111,-87.71194440000001
166,7/2/2011 03:00,baldwin county,AL,us,light,120,a few minutes,One moving white light with a smaller white light on top,7/4/2011,34.1891667,-86.9169444
167,7/2/2011 21:32,maylene,AL,us,fireball,180,3 mins,Bright light from north to south and vanished,7/4/2011,33.2033333,-86.8616667
168,7/2/2013 01:38,blountsville,AL,us,triangle,60,1 minute,Three bright lights in a triangle shape passing over us no sound.,7/3/2013,34.0813889,-86.59111109999999
169,7/26/2012 03:30,grand bay,AL,us,light,3600,over an hour,My wife and I have been Watching this star like object moving in all directions for a lil over an hour now.has a reddish amber glow tha,8/5/2012,30.4761111,-88.34222220000001
170,7/27/2013 22:00,remlap,AL,us,light,1,split second,Rotating beam of light,8/30/2013,33.8166667,-86.6008333
171,7/27/2013 22:30,huntsville,AL,us,fireball,300,3-5 minutes,Orange fireball in South Huntsville in the eastern sky for about five minutes&#44 no sound.,8/30/2013,34.7302778,-86.5861111
172,7/29/2011 17:20,hoover,AL,us,other,120,2 minutes,Giant Mettalic/Silver almost transparent craft seen over Caldwell Mill Road and ValleyDale Rd,10/10/2011,33.4052778,-86.81138890000001
173,7/29/2013 18:35,madison,AL,us,egg,10,8-10 seconds,UFO sighting in Huntsville/Madison&#44 AL,8/30/2013,34.6991667,-86.7483333
174,7/29/2013 18:35,madison,AL,us,egg,10,8-10 seconds,UFO sighting in Huntsville/Madison&#44 AL  Just after finishing dinner on 7-29-2013&#44 I walked out onto the front porch. It was approximate,8/30/2013,34.6991667,-86.7483333
175,7/4/2011 21:30,madison,AL,us,light,3600,1 hour +,Object darted across the sky and would stop on a dime and dart in another direction,8/7/2011,34.6991667,-86.7483333
176,7/4/2011 22:00,huntsville,AL,us,circle,4500,1hr 15min,Red moving dot above Alabama on July 4th,8/7/2011,34.7302778,-86.5861111
177,7/4/2012 23:23,birmingham,AL,us,oval,540,7-9 minutes,Red-Orange ovals flying across hwy 280,8/5/2012,33.5205556,-86.8025
178,7/5/2013 20:36,birmingham,AL,us,fireball,60,1:00,Bright orange fireball seen for a about a full minute.,7/14/2013,33.5205556,-86.8025
179,7/6/2011 18:45,doha (qatar),AL,,sphere,300,5 minutes,Round object emitting steady white light seen flying over Doha&#44Qatar,7/17/2011,30.593498,31.498371999999996
180,7/6/2013 21:10,hoover,AL,us,circle,720,12 minutes,My father and I saw two flying red objects darting across the night sky last night.  There were other neighbors who witnessed this as w,7/14/2013,33.4052778,-86.81138890000001
181,7/7/2013 20:30,elkmont,AL,us,formation,120,2 minutes,5 bright lights in pentagon formation AL/TN line.,7/14/2013,34.9288889,-86.9738889
182,8/1/2013 03:00,mccalla,AL,us,other,600,10 minutes,Huge dome like circles going around car with family in it&#33 So freaked out&#33,8/30/2013,33.3486111,-87.0141667
183,8/15/2013 17:30,fairhope,AL,us,disk,10,10 seconds,2 different objects on the same day at 2 different times.,4/18/2014,30.5227778,-87.9033333
184,8/2/2013 21:00,gulf shores,AL,us,light,300,5 minutes,Reddish-orange orbs - believe they were Chinese lanterns launched from the beach,8/30/2013,30.2458333,-87.7008333
185,8/22/2012 13:10,madison,AL,us,light,180,2-3 minutes,Triangular light drifting high over Madison&#44 AL in full daylight.,9/24/2012,34.6991667,-86.7483333
186,8/22/2012 19:00,hoover,AL,us,light,480,8 minutes,White light that appeared as comet but changed shape and slowed down.,9/24/2012,33.4052778,-86.81138890000001
187,8/23/2011 05:00,athens (hwy 72 w),AL,us,light,600,approx. 10 min.,Huge&#44 motionless&#44 multicolored ball of light in tree lines.,10/10/2011,34.8027778,-86.9716667
188,8/4/2013 20:10,gurley,AL,us,circle,2,2 seconds,Bright green sphere with red tip behind it coming down at a 45 degree angle from north going south visible for only a few seconds.,8/30/2013,34.7016667,-86.3758333
189,8/4/2013 20:10,harvest,AL,us,fireball,4,4 seconds,Bright green multi-point fireball falling out of sky.,8/30/2013,34.8555556,-86.7508333
190,8/5/2012 19:40,alabaster,AL,us,cigar,5,5 seconds,August 5 2012 Alabama chemtrails&#44 punch hole clouds&#44 and ufos.,8/19/2012,33.2441667,-86.8163889
191,8/7/2012 22:00,coffeville,AL,,light,180,3 minutes,Very weird things going on tonight,8/19/2012,31.757935,-88.089731
192,9/1/2011 21:00,jacksonville,AL,us,light,120,2 min,white light  ascends vertically,10/10/2011,33.8136111,-85.76138890000001
193,9/14/2013 19:45,gardendale,AL,us,sphere,14400,4 hours,Up to 9 Objects flying erratically and taking interest in several commercial planes. Birmingham&#44 AL area,9/30/2013,33.6600000,-86.81277779999999
194,9/15/2012 05:20,huntsville,AL,us,light,600,10 minutes,Amber light with circumference of light around it also. It moved fast&#44stopped&#44 then bobbed before moving north.,9/24/2012,34.7302778,-86.5861111
195,9/17/2011 21:30,chelsea,AL,us,oval,600,approx. 10 minutes,These were all a oval dark orange colored shapes that seem to be flowing in some sequence.  They appeared coming up from a mountain for,10/10/2011,33.3400000,-86.63027779999999
196,9/18/2013 11:00,hamilton,AL,us,fireball,300,5 minutes,Two fireball traveling northwest on a level plain with a slight zig zag motion&#33,9/30/2013,34.1422222,-87.98861109999999
197,9/20/2012 20:07,birmingham,AL,us,light,3600,over an hour,Unknown object over Birmingham metro flashing rapidly&#44 changing directions for over an hour. ((NUFORC Note:  Possible star?  PD)),9/24/2012,33.5205556,-86.8025
198,9/21/2011 07:00,arley,AL,us,fireball,8,8 seconds,Light falling from sky with whooshing noise heard.,12/17/2011,34.0788889,-87.21222220000001
199,9/22/2012 17:45,randburg (south africa),AL,,disk,3600,1 hour,We were standing on a watch tower watching the sunset when we saw a flash and noticed a very large un-identified object to our right. I,9/24/2012,-26.15835,27.95877
200,9/22/2012 22:30,hoover,AL,us,flash,3,3 seconds,Orange and blue lights,9/24/2012,33.4052778,-86.81138890000001
201,9/27/2013 19:35,hoover,AL,us,disk,1200,20 minutes,Bright blue saucer with blue lights beaming from the bottom of the object spanning outwards. Cat missing.,9/30/2013,33.4052778,-86.81138890000001
202,9/28/2013 18:47,chelsea,AL,us,fireball,8,5-8 seconds,Very bright white and blue light crossing over the Sky and then dissapeared,9/30/2013,33.3400000,-86.63027779999999
203,9/28/2013 21:45,florence,AL,us,sphere,60,1 minute,A red&#44 yet transparent object with two orbiting lights moving very low to the ground without making a sound.,9/30/2013,34.7997222,-87.6772222
204,9/29/2012 17:00,athens,AL,us,fireball,1800,30 minutes,Fire lights over hwy 72 near Athens&#44 Alabama.,10/30/2012,34.8027778,-86.9716667
205,9/5/2013 21:00,hayden,AL,us,unknown,300,5 minutes,Approx. 21:00 hrs seen two lights very close together with lights(white&amp;red) blinking left to right in odd sequence unknown shape.,9/9/2013,33.8925000,-86.7577778
206,9/7/2013 21:00,peidmont,AL,,light,3600,1 hour,moving in a quick v shape movement to return back to where I first saw it.,9/9/2013,33.924545,-85.61135
207,9/9/2011 08:30,arley,AL,us,sphere,15,10-15 seconds,Glinting metallic object moving at a rapid speed,12/17/2011,34.0788889,-87.21222220000001
208,9/9/2011 10:20,double springs,AL,us,sphere,3600,1 or more hours,Strange bright spheres in the sky that sometimes changes colors and moves very fast and in strage directions.  ((Stars??  PD)),10/10/2011,34.1463889,-87.40222220000001
209,9/9/2013 20:20,tuscaloosa,AL,us,fireball,60,1:00,White/green object much larger than &quot;shooting star&quot; NW to SE on 9/9/13@8:20 CST.,9/30/2013,33.2097222,-87.5691667
210,10/12/2012 21:05,anchorage,AK,us,fireball,10,10 seconds,Short rocket-like fireball near air force base.,10/30/2012,61.2180556,-149.90027780000003
211,10/12/2013 14:35,kodiak,AK,us,other,300,5 minutes,Huge and change of vector into sky.,10/14/2013,57.7900000,-152.40722219999998
212,10/18/2012 21:30,fairbanks,AK,us,light,600,5-10 minutes,Changing light from bright to dim&#44 to off to blue/red,10/30/2012,64.8377778,-147.7163889
